Total Citation,No Citations,paper file name,author,subject,createdDate,url,error message
"2","0.1818","DAC-2006-12(04)-0379.PDF","Shiyan Hu","Steiner Network Construction for Timing Critical Nets","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Steiner+Network+Construction+for+Timing+Critical+Nets%22+author%3D%22Shiyan+Hu%22&btnG=",""
"115","10.4545","DAC-2006-12(09)-0839.PDF","Umit Y. Ogras and Radu Marculescu","Prediction-based Flow Control for Network-on-Chip Traffic","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Prediction-based+Flow+Control+for+Network-on-Chip+Traffic%22+author%3D%22Umit+Y.+Ogras+and+Radu+Marculescu%22&btnG=",""
"225","18.7500","DAC-2005-11(01)-0071.PDF","Hongliang Chang","Parameterized Block-Based Statistical Timing Analysis with Non-Gaussian Parameters, Nonlinear Delay Functions","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Parameterized+Block-Based+Statistical+Timing+Analysis+with+Non-Gaussian+Parameters%2C+Nonlinear+Delay+Functions%22+author%3D%22Hongliang+Chang%22&btnG=",""
"9","0.8182","DAC-2006-12(03)-0241.PDF","Vishnu C. Vimjam and Michael S. Hsiao","Fast Illegal State Identification for Improving SAT-Based Induction","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Fast+Illegal+State+Identification+for+Improving+SAT-Based+Induction%22+author%3D%22Vishnu+C.+Vimjam+and+Michael+S.+Hsiao%22&btnG=",""
"13","1.0833","DAC-2005-11(03)-0218.PDF","Tingyuan Nie","A Watermarking System for IP Protection by a Post Layout Incremental Router","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Watermarking+System+for+IP+Protection+by+a+Post+Layout+Incremental+Router%22+author%3D%22Tingyuan+Nie%22&btnG=",""
"25","1.9231","DAC-2004-10(06)-0472.PDF","Bin Wu, Jianwen Zhu, Farid N. Najm","An Analytical Approach for Dynamic Range Estimation","2004","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=An+Analytical+Approach+for+Dynamic+Range+Estimation%22+author%3D%22Bin+Wu%2C+Jianwen+Zhu%2C+Farid+N.+Najm%22&btnG=",""
"25","2.2727","DAC-2006-12(05)-0496.PDF","Divya Arora","Software Architecture Exploration for High-Performance Security Processing on a Multiprocessor Mobile SoC","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Software+Architecture+Exploration+for+High-Performance+Security+Processing+on+a+Multiprocessor+Mobile+SoC%22+author%3D%22Divya+Arora%22&btnG=",""
"27","2.4545","DAC-2006-12(08)-0743.PDF","Weixin Wu and Michael S. Hsiao","Mining Global Constraints for Improving Bounded Sequential Equivalence Checking","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Mining+Global+Constraints+for+Improving+Bounded+Sequential+Equivalence+Checking%22+author%3D%22Weixin+Wu+and+Michael+S.+Hsiao%22&btnG=",""
"39","3.2500","DAC-2005-11(09)-0807.PDF","Hiran Tennakoon and Carl Sechen","Efficient and Accurate Gate Sizing with Piecewise Convex Delay Models","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Efficient+and+Accurate+Gate+Sizing+with+Piecewise+Convex+Delay+Models%22+author%3D%22Hiran+Tennakoon+and+Carl+Sechen%22&btnG=",""
"16","1.3333","DAC-2005-11(03)-0254.PDF","Christian Sauer","Modular Domain-Specific Implementation and Exploration Framework for Embedded Software Platforms","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Modular+Domain-Specific+Implementation+and+Exploration+Framework+for+Embedded+Software+Platforms%22+author%3D%22Christian+Sauer%22&btnG=",""
"41","3.4167","DAC-2005-11(05)-0433.PDF","Deshanand P. Singh","Incremental Retiming for FPGA Physical Synthesis","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Incremental+Retiming+for+FPGA+Physical+Synthesis%22+author%3D%22Deshanand+P.+Singh%22&btnG=",""
"13","1.0833","DAC-2005-11(10)-0901.PDF","Ravishankar Rao and Sarma Vrudhula","Energy Optimal Speed Control of Devices with Discrete Speed Sets","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Energy+Optimal+Speed+Control+of+Devices+with+Discrete+Speed+Sets%22+author%3D%22Ravishankar+Rao+and+Sarma+Vrudhula%22&btnG=",""
"37","3.3636","DAC-2006-12(08)-0723.PDF","Wenjing Rao","Topology Aware Mapping of Logic Functions onto Nanowire­based Crossbar Architectures","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Topology+Aware+Mapping+of+Logic+Functions+onto+Nanowire%C2%ADbased+Crossbar+Architectures%22+author%3D%22Wenjing+Rao%22&btnG=",""
"127","11.5455","DAC-2006-12(02)-0155.PDF","Jaskirat Singh","Statistical Timing Analysis with Correlated Non-Gaussian Parameters using Independent Component Analysis","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Statistical+Timing+Analysis+with+Correlated+Non-Gaussian+Parameters+using+Independent+Component+Analysis%22+author%3D%22Jaskirat+Singh%22&btnG=",""
"14","1.2727","DAC-2006-12(05)-0455.PDF","Gagan Raj Gupta","Rapid Estimation of Control Delay from High-Level Specifications","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Rapid+Estimation+of+Control+Delay+from+High-Level+Specifications%22+author%3D%22Gagan+Raj+Gupta%22&btnG=",""
"45","3.4615","DAC-2004-10(10)-0948.PDF","Miljan Vuletic, Laura Pozzi, Paolo Ienne","Virtual Memory Window for Application-Specific Reconfigurable Coprocessors","2004","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Virtual+Memory+Window+for+Application-Specific+Reconfigurable+Coprocessors%22+author%3D%22Miljan+Vuletic%2C+Laura+Pozzi%2C+Paolo+Ienne%22&btnG=",""
"46","3.8333","DAC-2005-11(09)-0875.PDF","F. De Bernardinis","Mixed Signal Design Space Exploration through Analog Platforms","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Mixed+Signal+Design+Space+Exploration+through+Analog+Platforms%22+author%3D%22F.+De+Bernardinis%22&btnG=",""
"127","9.7692","DAC-2004-10(10)-0960.PDF","Manish Handa and Ranga Vemuri","An Efficient Algorithm for Finding Empty Space for Online FPGA Placement","2004","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=An+Efficient+Algorithm+for+Finding+Empty+Space+for+Online+FPGA+Placement%22+author%3D%22Manish+Handa+and+Ranga+Vemuri%22&btnG=",""
"55","5.0000","DAC-2006-12(04)-0344.PDF","Ilya Wagner","Shielding Against Design Flaws with Field Repairable Control Logic","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Shielding+Against+Design+Flaws+with+Field+Repairable+Control+Logic%22+author%3D%22Ilya+Wagner%22&btnG=",""
"164","13.6667","DAC-2005-11(04)-0309.PDF","Murari Mani","An Efficient Algorithm for Statistical Minimization of Total Power under Timing Yield Constraints","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=An+Efficient+Algorithm+for+Statistical+Minimization+of+Total+Power+under+Timing+Yield+Constraints%22+author%3D%22Murari+Mani%22&btnG=",""
"79","7.1818","DAC-2006-12(04)-0393.PDF","Mihalis Psarakis","Systematic Software-Based Self-Test for Pipelined Processors","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Systematic+Software-Based+Self-Test+for+Pipelined+Processors%22+author%3D%22Mihalis+Psarakis%22&btnG=",""
"120","10.0000","DAC-2005-11(04)-0335.PDF","Sudarshan Banerjee","Physically-Aware HW-SW Partitioning for Reconfigurable Architectures with Partial Dynamic Reconfiguration","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Physically-Aware+HW-SW+Partitioning+for+Reconfigurable+Architectures+with+Partial+Dynamic+Reconfiguration%22+author%3D%22Sudarshan+Banerjee%22&btnG=",""
"96","8.0000","DAC-2005-11(04)-0321.PDF","Aseem Agarwal","Circuit Optimization using Statistical Static Timing Analysis","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Circuit+Optimization+using+Statistical+Static+Timing+Analysis%22+author%3D%22Aseem+Agarwal%22&btnG=",""
"11","0.9167","DAC-2005-11(08)-0769.PDF","Allon Adir","A Generic Micro-Architectural Test Plan Approach for Microprocessor Verification","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Generic+Micro-Architectural+Test+Plan+Approach+for+Microprocessor+Verification%22+author%3D%22Allon+Adir%22&btnG=",""
"23","2.0909","DAC-2006-12(05)-0451.PDF","Gang Wang","Design Space Exploration using Time and Resource Duality with the Ant Colony Optimization","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Design+Space+Exploration+using+Time+and+Resource+Duality+with+the+Ant+Colony+Optimization%22+author%3D%22Gang+Wang%22&btnG=",""
"7","0.6364","DAC-2006-12(03)-0286.PDF","Peter Flake","System-Level Exploration Tools for MPSoC Designs","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=System-Level+Exploration+Tools+for+MPSoC+Designs%22+author%3D%22Peter+Flake%22&btnG=",""
"24","2.1818","DAC-2006-12(03)-0292.PDF","Toshihiro Hattori","Hierarchical Power Distribution and Power Management Scheme for a Single Chip Mobile Processor","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Hierarchical+Power+Distribution+and+Power+Management+Scheme+for+a+Single+Chip+Mobile+Processor%22+author%3D%22Toshihiro+Hattori%22&btnG=",""
"46","4.1818","DAC-2006-12(02)-0193.PDF","T. Pompl","Practical Aspects of Reliability Analysis for IC Designs","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Practical+Aspects+of+Reliability+Analysis+for+IC+Designs%22+author%3D%22T.+Pompl%22&btnG=",""
"42","3.5000","DAC-2005-11(03)-0208.PDF","Zhenyu (Peter) Gu","Incremental Exploration of the Combined Physical and Behavioral Design Space","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Incremental+Exploration+of+the+Combined+Physical+and+Behavioral+Design+Space%22+author%3D%22Zhenyu+%28Peter%29+Gu%22&btnG=",""
"35","2.9167","DAC-2005-11(05)-0421.PDF","Paul Metzgen","Multiplexer Restructuring for FPGA Implementation Cost Reduction","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Multiplexer+Restructuring+for+FPGA+Implementation+Cost+Reduction%22+author%3D%22Paul+Metzgen%22&btnG=",""
"18","1.6364","DAC-2006-12(09)-0815.PDF","Erwin J. Prinz","The Zen of Nonvolatile Memories","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=The+Zen+of+Nonvolatile+Memories%22+author%3D%22Erwin+J.+Prinz%22&btnG=",""
"38","2.9231","DAC-2004-10(09)-0806.PDF","Sharad Kapur, David E. Long","Large-Scale Full-Wave Simulation","2004","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Large-Scale+Full-Wave+Simulation%22+author%3D%22Sharad+Kapur%2C+David+E.+Long%22&btnG=",""
"7","0.5833","DAC-2005-11(08)-0754.PDF","Liang Zhang","Dynamic Abstraction Using SAT-based BMC","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Dynamic+Abstraction+Using+SAT-based+BMC%22+author%3D%22Liang+Zhang%22&btnG=",""
"57","5.1818","DAC-2006-12(07)-0639.PDF","Rajeevan Amirtharajah","Circuits for Energy Harvesting Sensor Signal Processing","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Circuits+for+Energy+Harvesting+Sensor+Signal+Processing%22+author%3D%22Rajeevan+Amirtharajah%22&btnG=",""
"2","0.1667","DAC-2005-11(06)-0549.PDF","Philippe Royannez","A Design Platform for 90-nm Leakage Reduction Techniques","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Design+Platform+for+90-nm+Leakage+Reduction+Techniques%22+author%3D%22Philippe+Royannez%22&btnG=",""
"37","2.8462","DAC-2004-10(07)-0602.PDF","Jason Cong, Yiping Fan, Zhiru Zhang","Architecture-Level Synthesis for Automatic Interconnect Pipelining","2004","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Architecture-Level+Synthesis+for+Automatic+Interconnect+Pipelining%22+author%3D%22Jason+Cong%2C+Yiping+Fan%2C+Zhiru+Zhang%22&btnG=",""
"70","5.8333","DAC-2005-11(06)-0575.PDF","Sven Heithecker","Trafffic Shaping for an FPGA based SDRAM Controller with Complex QoS Requirements","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Trafffic+Shaping+for+an+FPGA+based+SDRAM+Controller+with+Complex+QoS+Requirements%22+author%3D%22Sven+Heithecker%22&btnG=",""
"30","2.7273","DAC-2006-12(08)-0727.PDF","Reza M.P. Rad","A New Hybrid FPGA with Nanoscale Clusters and CMOS Routing","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+New+Hybrid+FPGA+with+Nanoscale+Clusters+and+CMOS+Routing%22+author%3D%22Reza+M.P.+Rad%22&btnG=",""
"59","5.3636","DAC-2006-12(06)-0506.PDF","Reouven Elbaz","A Parallelized Way to Provide Data Encryption and Integrity Checking on a Processor-Memory Bus","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Parallelized+Way+to+Provide+Data+Encryption+and+Integrity+Checking+on+a+Processor-Memory+Bus%22+author%3D%22Reouven+Elbaz%22&btnG=",""
"85","6.5385","DAC-2004-10(09)-0838.PDF","William N. N. Hung, Xiaoyu Song, Guowu Yang, Jin Yang, and Marek Perkowski","Quantum Logic Synthesis by Symbolic Reachability Analysis","2004","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Quantum+Logic+Synthesis+by+Symbolic+Reachability+Analysis%22+author%3D%22William+N.+N.+Hung%2C+Xiaoyu+Song%2C+Guowu+Yang%2C+Jin+Yang%2C+and+Marek+Perkowski%22&btnG=",""
"2","0.1667","DAC-2005-11(10)-0939.PDF","Quming Zhou","Structure Preserving Reduction of Frequency-dependent Interconnect","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Structure+Preserving+Reduction+of+Frequency-dependent+Interconnect%22+author%3D%22Quming+Zhou%22&btnG=",""
"41","3.4167","DAC-2005-11(10)-0905.PDF","Yan Zhang","Optimal Procrastinating Voltage Scheduling for Hard Real-Time Systems","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Optimal+Procrastinating+Voltage+Scheduling+for+Hard+Real-Time+Systems%22+author%3D%22Yan+Zhang%22&btnG=",""
"88","8.0000","DAC-2006-12(03)-0247.PDF","Chirayu Amin","A Multi-port Current Source Model for Multiple-Input Switching Effects in CMOS Library Cells","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Multi-port+Current+Source+Model+for+Multiple-Input+Switching+Effects+in+CMOS+Library+Cells%22+author%3D%22Chirayu+Amin%22&btnG=",""
"69","6.2727","DAC-2006-12(03)-0253.PDF","Hanif Fatemi","Statistical Logic Cell Delay Analysis Using a Current-based Model","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Statistical+Logic+Cell+Delay+Analysis+Using+a+Current-based+Model%22+author%3D%22Hanif+Fatemi%22&btnG=",""
"9","0.7500","DAC-2005-11(02)-0123.PDF","Qiang Xu","Multi-Frequency Wrapper Design and Optimization for Embedded Cores Under Average Power Constraints","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Multi-Frequency+Wrapper+Design+and+Optimization+for+Embedded+Cores+Under+Average+Power+Constraints%22+author%3D%22Qiang+Xu%22&btnG=",""
"85","7.0833","DAC-2005-11(03)-0222.PDF","K. Tiri","A Side-Channel Leakage Free Coprocessor IC in 0.18μm CMOS for Embedded AES-based Cryptographic and Biometric Processing","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Side-Channel+Leakage+Free+Coprocessor+IC+in+0.18%CE%BCm+CMOS+for+Embedded+AES-based+Cryptographic+and+Biometric+Processing%22+author%3D%22K.+Tiri%22&btnG=",""
"24","2.1818","DAC-2006-12(05)-0484.PDF","INOUE","A New Processor Virtualization Architecture for Security-Oriented Next-Generation Mobile Terminals","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+New+Processor+Virtualization+Architecture+for+Security-Oriented+Next-Generation+Mobile+Terminals%22+author%3D%22INOUE%22&btnG=",""
"25","2.2727","DAC-2006-12(05)-0490.PDF","Chen-Hsing Wang","A Network Security Processor Design Based on an Integrated SOC Design and Test Platform","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Network+Security+Processor+Design+Based+on+an+Integrated+SOC+Design+and+Test+Platform%22+author%3D%22Chen-Hsing+Wang%22&btnG=",""
"122","10.1667","DAC-2005-11(01)-0089.PDF","Vishal Khandelwal","A General Framework for Accurate Statistical Timing Analysis Considering Correlations","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+General+Framework+for+Accurate+Statistical+Timing+Analysis+Considering+Correlations%22+author%3D%22Vishal+Khandelwal%22&btnG=",""
"306","27.8182","DAC-2006-12(01)-0007.PDF","Miron Abramovici","A Reconfigurable Design-for-Debug Infrastructure for SoCs","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Reconfigurable+Design-for-Debug+Infrastructure+for+SoCs%22+author%3D%22Miron+Abramovici%22&btnG=",""
"17","1.5455","DAC-2006-12(07)-0612.PDF","Yan Meng","Leakage Power Reduction of Embedded Memories on FPGAs Through Location Assignment","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Leakage+Power+Reduction+of+Embedded+Memories+on+FPGAs+Through+Location+Assignment%22+author%3D%22Yan+Meng%22&btnG=",""
"110","8.4615","DAC-2004-10(06)-0514.PDF","Bart Vermeulen, Mohammad Z. Urfianto, Sandeep K. Goel","Automatic Generation of Breakpoint Hardware for Silicon Debug","2004","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Automatic+Generation+of+Breakpoint+Hardware+for+Silicon+Debug%22+author%3D%22Bart+Vermeulen%2C+Mohammad+Z.+Urfianto%2C+Sandeep+K.+Goel%22&btnG=",""
"5","0.4167","DAC-2005-11(08)-0696.PDF","Corey Goldfeder","Frequency-Based Code Placement for Embedded Multiprocessors","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Frequency-Based+Code+Placement+for+Embedded+Multiprocessors%22+author%3D%22Corey+Goldfeder%22&btnG=",""
"16","1.3333","DAC-2005-11(07)-0664.PDF","Peng Li","Power Grid Simulation Via Efficient Sampling-Based Sensitivity Analysis and Hierarchical Symbolic Relaxation","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Power+Grid+Simulation+Via+Efficient+Sampling-Based+Sensitivity+Analysis+and+Hierarchical+Symbolic+Relaxation%22+author%3D%22Peng+Li%22&btnG=",""
"20","1.6667","DAC-2005-11(04)-0325.PDF","Bor-Yiing Su","An Exact Jumper Insertion Algorithm for Antenna Effect Avoidance/Fixing","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=An+Exact+Jumper+Insertion+Algorithm+for+Antenna+Effect+Avoidance%2FFixing%22+author%3D%22Bor-Yiing+Su%22&btnG=",""
"121","9.3077","DAC-2004-10(08)-0723.PDF","Pan Yu, Tulika Mitra","Characterizing Embedded Applications for Instruction-Set Extensible Processors","2004","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Characterizing+Embedded+Applications+for+Instruction-Set+Extensible+Processors%22+author%3D%22Pan+Yu%2C+Tulika+Mitra%22&btnG=",""
"19","1.7273","DAC-2006-12(05)-0445.PDF","Ajay K. Verma","Towards the Automatic Exploration of Arithmetic-Circuit Architectures","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Towards+the+Automatic+Exploration+of+Arithmetic-Circuit+Architectures%22+author%3D%22Ajay+K.+Verma%22&btnG=",""
"136","11.3333","DAC-2005-11(05)-0409.PDF","William Krenik and Anuj Batra","Cognitive Radio Techniques for Wide Area Networks","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Cognitive+Radio+Techniques+for+Wide+Area+Networks%22+author%3D%22William+Krenik+and+Anuj+Batra%22&btnG=",""
"26","2.3636","DAC-2006-12(08)-0731.PDF","Saurav Gorai","Directed-Simulation Assisted Formal Verification of Serial Protocol and Bridge","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Directed-Simulation+Assisted+Formal+Verification+of+Serial+Protocol+and+Bridge%22+author%3D%22Saurav+Gorai%22&btnG=",""
"28","2.3333","DAC-2005-11(01)-0063.PDF","Mengmeng Ding","A Combined Feasibility and Performance Macromodel for Analog Circuits","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Combined+Feasibility+and+Performance+Macromodel+for+Analog+Circuits%22+author%3D%22Mengmeng+Ding%22&btnG=",""
"77","6.4167","DAC-2005-11(06)-0565.PDF","Sudeep Pasricha","Floorplan-Aware Automated Synthesis of Bus-based Communication Architectures","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Floorplan-Aware+Automated+Synthesis+of+Bus-based+Communication+Architectures%22+author%3D%22Sudeep+Pasricha%22&btnG=",""
"7","0.6364","DAC-2006-12(11)-1029.PDF","Ting Mei","A Robust Envelope Following Method Applicable to Both Non-autonomous and Oscillatory Circuits","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Robust+Envelope+Following+Method+Applicable+to+Both+Non-autonomous+and+Oscillatory+Circuits%22+author%3D%22Ting+Mei%22&btnG=",""
"20","1.8182","DAC-2006-12(10)-0977.PDF","Hamed F. Dadgour","A Novel Variation-Aware Low-Power Keeper Architecture for Wide Fan-in Dynamic Gates","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Novel+Variation-Aware+Low-Power+Keeper+Architecture+for+Wide+Fan-in+Dynamic+Gates%22+author%3D%22Hamed+F.+Dadgour%22&btnG=",""
"6","0.5000","DAC-2005-11(07)-0674.PDF","Prosenjit Chatterjee","Streamline Verification Process with Formal Property Verification to Meet Highly Compressed Design Cycle","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Streamline+Verification+Process+with+Formal+Property+Verification+to+Meet+Highly+Compressed+Design+Cycle%22+author%3D%22Prosenjit+Chatterjee%22&btnG=",""
"146","13.2727","DAC-2006-12(01)-0013.PDF","Yu-Chin Hsu","Visibility Enhancement for Silicon Debug","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Visibility+Enhancement+for+Silicon+Debug%22+author%3D%22Yu-Chin+Hsu%22&btnG=",""
"27","2.4545","DAC-2006-12(06)-0510.PDF","Jin S. Zhang","Symmetry Detection for Large Boolean Functions using Circuit Representation, Simulation, and Satisfiability","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Symmetry+Detection+for+Large+Boolean+Functions+using+Circuit+Representation%2C+Simulation%2C+and+Satisfiability%22+author%3D%22Jin+S.+Zhang%22&btnG=",""
"19","1.7273","DAC-2006-12(05)-0478.PDF","Yu Hu","Simultaneous Time Slack Budgeting and Retiming for Dual-Vdd FPGA Power Reduction","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Simultaneous+Time+Slack+Budgeting+and+Retiming+for+Dual-Vdd+FPGA+Power+Reduction%22+author%3D%22Yu+Hu%22&btnG=",""
"0","0.0000","DAC-2004-10(06)-0543.PDF","","Were the Good Old Days all That Good? EDA Then and Now","2004","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=Were+the+Good+Old+Days+all+That+Good%3F+EDA+Then+and+Now%22&btnG=","no cites"
"0","0.0000","DAC-2004-10(08)-0698.PDF","","Is Statistical Timing Statistically Significant?","2004","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=Is+Statistical+Timing+Statistically+Significant%3F%22&btnG=","no cites"
"0","0.0000","DAC-2006-12(04)-0372.PDF","Dennis","CAD Challenges for Leading-Edge Multimedia Designs","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=CAD+Challenges+for+Leading-Edge+Multimedia+Designs%22+author%3D%22Dennis%22&btnG=","no cites"
"0","0.0000","DAC-2005-11(10)-0927.PDF","Chirayu S. Amin","Piece-wise Approximations of RLCK Circuit Responses using Moment Matching","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Piece-wise+Approximations+of+RLCK+Circuit+Responses+using+Moment+Matching%22+author%3D%22Chirayu+S.+Amin%22&btnG=","no cites"
"0","0.0000","DAC-2005-11(09)-0887.PDF","Panel Moderator: Ron Wilson","Structured/Platform ASIC Apprentices Which Platform Will Survive Your Board Room?","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Structured%2FPlatform+ASIC+Apprentices+Which+Platform+Will+Survive+Your+Board+Room%3F%22+author%3D%22Panel+Moderator%3A+Ron+Wilson%22&btnG=","no cites"
"0","0.0000","DAC-2006-12(10)-0955.PDF","Yuichi Nakamura","Budgeting-Free Hierarchical Design Method for Large Scale and High-Performance LSIs","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Budgeting-Free+Hierarchical+Design+Method+for+Large+Scale+and+High-Performance+LSIs%22+author%3D%22Yuichi+Nakamura%22&btnG=","no cites"
"0","0.0000","DAC-2006-12(03)-0273.PDF","Nic Mokhoff","Tradeoffs and Choices for Emerging SoCs in High-End Applications","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Tradeoffs+and+Choices+for+Emerging+SoCs+in+High-End+Applications%22+author%3D%22Nic+Mokhoff%22&btnG=","no cites"
